mesh_id,indication_mesh_id,indication_mesh_term,sim_ontology,sim_semantic,sim_gap,bucket,sample_genes_ontology_side,sample_genes_semantic_side
['D020271'],D006816,Huntington Disease,-4.0,0.9061280488967896,-4.9061280488967896,semantic_only,"APP,GDNF,GRIN1,HDAC1,HTT","APP,GDNF,GRIN1,HDAC1,HTT"
['D054437'],D009190,Myelodysplastic Syndromes,-4.0,0.8794037103652954,-4.879403710365295,semantic_only,"ABL1,ACVRL1,AKT1,BCL2,BCR","ABL1,ACVRL1,AKT1,BCL2,BCR"
['D054437'],D009196,Myeloproliferative Disorders,-4.0,0.8514576554298401,-4.85145765542984,semantic_only,"BTK,FGFR1,FGFR2,FGFR3,JAK2","BTK,FGFR1,FGFR2,FGFR3,JAK2"
['D017445'],D012871,Skin Diseases,-4.0,0.7661092281341553,-4.766109228134155,semantic_only,"CCR5,COL1A1,EGF,ELN,ESR1","CCR5,COL1A1,EGF,ELN,ESR1"
['D020187'],D012893,Sleep Wake Disorders,-4.0,0.7384470701217651,-4.738447070121765,semantic_only,"ADRA1A,CNR1,CSNK1E,GABRA1,GABRA2","ADRA1A,CNR1,CSNK1E,GABRA1,GABRA2"
['D010245'],D010243,Paralysis,-4.0,0.7330487370491028,-4.733048737049103,semantic_only,DRD2,DRD2
['D017445'],D014652,Vascular Diseases,-4.0,0.7302501797676086,-4.730250179767609,semantic_only,"MAPK14,TEK","MAPK14,TEK"
['D006453'],D006457,"Hemoglobinuria, Paroxysmal",-4.0,0.7248706817626953,-4.724870681762695,semantic_only,"C3,CD59","C3,CD59"
['D054988'],D011014,Pneumonia,-4.0,0.7239352464675903,-4.72393524646759,semantic_only,"IL13,IL1B,IL6,TGFB1,TNF","IL13,IL1B,IL6,TGFB1,TNF"
['D054988'],D017563,"Lung Diseases, Interstitial",-4.0,0.7048890590667725,-4.7048890590667725,semantic_only,TGFB1,TGFB1
['D011304'],D034381,Hearing Loss,-4.0,0.7019442319869995,-4.7019442319869995,semantic_only,"ATOH1,FGFR1,FZD4,GDNF,KCNC1","ATOH1,FGFR1,FZD4,GDNF,KCNC1"
['D017445'],D016491,Peripheral Vascular Diseases,-4.0,0.6900025010108948,-4.690002501010895,semantic_only,"AGER,ANGPT1,APOE,CCN1,CXCR4","AGER,ANGPT1,APOE,CCN1,CXCR4"
['D054437'],D015470,"Leukemia, Myeloid, Acute",-4.0,0.6807066202163696,-4.68070662021637,semantic_only,"ABL1,ADA,AKT1,BAK1,BCL2","ABL1,ADA,AKT1,BAK1,BCL2"
['D054437'],D009101,Multiple Myeloma,-4.0,0.6623561382293701,-4.66235613822937,semantic_only,"ABL1,ACVRL1,AKT1,ALB,BCL2","ABL1,ACVRL1,AKT1,ALB,BCL2"
['D020187'],D007319,Sleep Initiation and Maintenance Disorders,-4.0,0.6598254442214966,-4.659825444221497,semantic_only,"CNR1,DRD2,GABRA1,GABRA2,HTR1A","CNR1,DRD2,GABRA1,GABRA2,HTR1A"
['D002113'],D061205,Vascular Calcification,-4.0,0.6537454724311829,-4.653745472431183,semantic_only,ALPL,ALPL
['D054437'],D015477,"Leukemia, Myelomonocytic, Chronic",-4.0,0.6388264894485474,-4.638826489448547,semantic_only,"AKT1,BCL2,CSF1R,CSF2,DHFR","AKT1,BCL2,CSF1R,CSF2,DHFR"
['D054437'],D001855,Bone Marrow Diseases,-4.0,0.6352244019508362,-4.635224401950836,semantic_only,"CDK4,CDK6,CSF3R,EPO,EPOR","CDK4,CDK6,CSF3R,EPO,EPOR"
['D000074270'],D003550,Cystic Fibrosis,-4.0,0.6223323345184326,-4.622332334518433,semantic_only,"ADRB2,ANO1,APC,ARG1,CFTR","ADRB2,ANO1,APC,ARG1,CFTR"
['D020187'],D020178,"Sleep Disorders, Circadian Rhythm",-4.0,0.618179976940155,-4.618179976940155,semantic_only,"CSNK1E,GABRA1,GABRA2,MTNR1B","CSNK1E,GABRA1,GABRA2,MTNR1B"
['D046788'],D001168,Arthritis,-4.0,0.6145535707473755,-4.6145535707473755,semantic_only,"AOC3,CCR4,CDK9,CSF3R,CTSK","AOC3,CCR4,CDK9,CSF3R,CTSK"
['D054437'],D055728,Primary Myelofibrosis,-4.0,0.6135324239730835,-4.6135324239730835,semantic_only,"ACVRL1,BCL2,BCL2L1,CDK4,CDK6","ACVRL1,BCL2,BCL2L1,CDK4,CDK6"
['D004804'],D057765,Eosinophilic Esophagitis,-4.0,0.6074692010879517,-4.607469201087952,semantic_only,"IL13,IL15,IL4R,IL5RA,ITGA4","IL13,IL15,IL4R,IL5RA,ITGA4"
['D054437'],D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",-4.0,0.6046397686004639,-4.604639768600464,semantic_only,"ABL1,AKT1,BCL2,BCR,CD3E","ABL1,AKT1,BCL2,BCR,CD3E"
['D017270'],D008072,Hyperlipoproteinemia Type I,-4.0,0.5963283777236938,-4.596328377723694,semantic_only,"ANGPTL3,ANGPTL4,APOC3,DGAT1,LPL","ANGPTL3,ANGPTL4,APOC3,DGAT1,LPL"
['D017593'],D015043,Zollinger-Ellison Syndrome,-4.0,0.5934404134750366,-4.593440413475037,semantic_only,GAST,GAST
['D017270'],D006938,Hyperlipoproteinemia Type II,-4.0,0.5919029116630554,-4.591902911663055,semantic_only,"ANGPTL3,APOA1,APOB,APOE,CETP","ANGPTL3,APOA1,APOB,APOE,CETP"
['D017593'],D014898,Werner Syndrome,-4.0,0.5909174680709839,-4.590917468070984,semantic_only,SIRT6,SIRT6
['D054437'],D007938,Leukemia,-4.0,0.5866284370422363,-4.586628437042236,semantic_only,"ABL1,BCL2,BCL2L1,BCR,BRAF","ABL1,BCL2,BCL2L1,BCR,BRAF"
['D009959'],D009062,Mouth Neoplasms,-4.0,0.585399866104126,-4.585399866104126,semantic_only,"HSP90AA1,TOP1,TUBB","HSP90AA1,TOP1,TUBB"
['D000083083'],D052256,Tendinopathy,-4.0,0.580223798751831,-4.580223798751831,semantic_only,"PTGS1,PTGS2,TRPV1","PTGS1,PTGS2,TRPV1"
['D019588'],D015595,Skin Aging,-4.0,0.5801268815994263,-4.580126881599426,semantic_only,"COL3A1,FGFR3,FNTA","COL3A1,FGFR3,FNTA"
['D000071939'],D020521,Stroke,-4.0,0.5791704654693604,-4.57917046546936,semantic_only,"A2M,ABCC8,APP,AQP4,BACE1","A2M,ABCC8,APP,AQP4,BACE1"
['D046788'],D010003,Osteoarthritis,-4.0,0.5779832601547241,-4.577983260154724,semantic_only,"ACAN,ADAMTS4,ADORA3,BDKRB2,CALCR","ACAN,ADAMTS4,ADORA3,BDKRB2,CALCR"
['D006453'],D000745,"Anemia, Hemolytic, Congenital",-4.0,0.5766788721084595,-4.5766788721084595,semantic_only,KCNN4,KCNN4
"['none', 'none']",D008105,"Liver Cirrhosis, Biliary",-4.0,0.5754144787788391,-4.575414478778839,semantic_only,"CAPN1,CAPN2,CAPN9,CD3E,CD40","CAPN1,CAPN2,CAPN9,CD3E,CD40"
['D017593'],D015211,Zellweger Syndrome,-4.0,0.5715728402137756,-4.571572840213776,semantic_only,ATE1,ATE1
['D019042'],D009133,Muscular Atrophy,-4.0,0.5691426992416382,-4.569142699241638,semantic_only,"AR,MSTN,SIRT1","AR,MSTN,SIRT1"
['D019042'],D049288,"Muscular Dystrophies, Limb-Girdle",-4.0,0.5638958811759949,-4.563895881175995,semantic_only,"DAG1,DMD,DYSF,ITGA7,NR3C1","DAG1,DMD,DYSF,ITGA7,NR3C1"
['D054437'],D000741,"Anemia, Aplastic",-4.0,0.5623853802680969,-4.562385380268097,semantic_only,"CSF3R,CXCR4,EPOR,IL2RG,MPL","CSF3R,CXCR4,EPOR,IL2RG,MPL"
['D019042'],D002276,Carcinoid Tumor,-4.0,0.5623611211776733,-4.562361121177673,semantic_only,"BRAF,FGFR1,FGFR3,FLT1,FLT3","BRAF,FGFR1,FGFR3,FLT1,FLT3"
['D019042'],D020391,"Muscular Dystrophy, Facioscapulohumeral",-4.0,0.5568367838859558,-4.556836783885956,semantic_only,"ACVRL1,MAPK14,MSTN","ACVRL1,MAPK14,MSTN"
['D000074270'],D008471,Meconium Aspiration Syndrome,-4.0,0.5560683608055115,-4.5560683608055115,semantic_only,SCGB1A1,SCGB1A1
['D019042'],D009134,"Muscular Atrophy, Spinal",-4.0,0.5556929111480713,-4.555692911148071,semantic_only,"ACVRL1,HDAC1,HSP90AA1,IGF1,LRP4","ACVRL1,HDAC1,HSP90AA1,IGF1,LRP4"
['D017445'],D008178,"Lupus Erythematosus, Cutaneous",-4.0,0.5551570057868958,-4.555157005786896,semantic_only,"CSF1,IFNAR1,JAK1,JAK2,JAK3","CSF1,IFNAR1,JAK1,JAK2,JAK3"
['D000094665'],D001026,Coronary Artery Bypass,-4.0,0.5540706515312195,-4.5540706515312195,semantic_only,MYC,MYC
['D000273'],D050151,Subcutaneous Fat,-4.0,0.5524160861968994,-4.552416086196899,semantic_only,ADRB2,ADRB2
['D017270'],D052456,Hypoalphalipoproteinemias,-4.0,0.5517096519470215,-4.5517096519470215,semantic_only,APOA1,APOA1
['D034721'],D008415,Mastocytosis,0.0,0.910654067993164,-0.910654067993164,semantic_only,"ABL1,BCR,BTK,CSF1R,FYN","ABL1,BCR,BTK,CSF1R,FYN"
['D003925'],D016491,Peripheral Vascular Diseases,0.0,0.7599515318870544,-0.7599515318870544,semantic_only,"A2M,ADRA2C,AGER,ALDH2,ANGPT1","A2M,ADRA2C,AGER,ALDH2,ANGPT1"
['D000081207'],D016511,Severe Combined Immunodeficiency,0.0,0.7437484264373779,-0.7437484264373779,semantic_only,"ADA,CD34,DCLRE1C,IL2RG,KIT","ADA,CD34,DCLRE1C,IL2RG,KIT"
['D017675'],D012595,"Scleroderma, Systemic",0.0,0.7329014539718628,-0.7329014539718628,semantic_only,"AGTR2,AREG,CCR2,CD19,COL1A1","AGTR2,AREG,CCR2,CD19,COL1A1"
['D003925'],D003924,"Diabetes Mellitus, Type 2",0.0,0.729170560836792,-0.729170560836792,semantic_only,"ABCA1,ACVR2B,ADIPOR1,AKR1B1,ANGPTL3","ABCA1,ACVR2B,ADIPOR1,AKR1B1,ANGPTL3"
['D000083242'],D020521,Stroke,0.0,0.7204422950744629,-0.7204422950744629,semantic_only,"A2M,ABCA1,ABCC8,ADAM17,ADAMTS13","A2M,ABCA1,ABCC8,ADAM17,ADAMTS13"
['D016511'],D000081207,Primary Immunodeficiency Diseases,0.0,0.717734158039093,-0.717734158039093,semantic_only,"CXCR4,PIK3CD","CXCR4,PIK3CD"
['D006454'],D006457,"Hemoglobinuria, Paroxysmal",0.03,0.7393961548805237,-0.7093961548805237,semantic_only,"CD59,CFB","CD59,CFB"
['D005340'],D000347,Afibrinogenemia,0.0,0.7058899402618408,-0.7058899402618408,semantic_only,"FGA,FGB,FGG","FGA,FGB,FGG"
['D000083242'],D002545,Brain Ischemia,0.0,0.6934413313865662,-0.6934413313865662,semantic_only,"A2M,ABCA1,ABCC8,ADAM17,ADAMTS13","A2M,ABCA1,ABCC8,ADAM17,ADAMTS13"
['D017675'],D045745,"Scleroderma, Limited",0.0,0.6823820471763611,-0.6823820471763611,semantic_only,"AGTR2,AREG,CCR2,CD19,COL1A1","AGTR2,AREG,CCR2,CD19,COL1A1"
['D003925'],D014652,Vascular Diseases,0.0,0.6548089981079102,-0.6548089981079102,semantic_only,"DDAH1,TEK","DDAH1,TEK"
['D016472'],D009497,Neurotic Disorders,0.031,0.6820575594902039,-0.6510575594902038,semantic_only,HTR2C,HTR2C
['D000081207'],D053306,Hyper-IgM Immunodeficiency Syndrome,0.0,0.6424879431724548,-0.6424879431724548,semantic_only,CD40LG,CD40LG
['D015603'],D055623,"Keratosis, Actinic",0.029,0.6693546772003174,-0.6403546772003174,semantic_only,"HDAC1,MC1R","HDAC1,MC1R"
['D034721'],D007946,"Leukemia, Mast-Cell",0.0,0.6374951004981995,-0.6374951004981995,semantic_only,"KIT,PDGFRA","KIT,PDGFRA"
"['D004804', 'D007958']",D057765,Eosinophilic Esophagitis,0.033,0.6664741635322571,-0.633474163532257,semantic_only,"IL13,IL15,IL4R,IL5RA,ITGA4","IL13,IL15,IL4R,IL5RA,ITGA4"
['D011546'],D006929,Hyperaldosteronism,0.176,0.8090735673904419,-0.633073567390442,semantic_only,"CYP11B1,CYP11B2","CYP11B1,CYP11B2"
"['D006454', 'D004909']",D006457,"Hemoglobinuria, Paroxysmal",0.03,0.6607868671417236,-0.6307868671417236,semantic_only,"CD5,CD59,CFD","CD5,CD59,CFD"
"['D003327', 'D003324']",D001026,Coronary Artery Bypass,0.032,0.6614639759063721,-0.629463975906372,semantic_only,PRKCE,PRKCE
['D002598'],D009202,Cardiomyopathies,0.0,0.6235009431838989,-0.6235009431838989,semantic_only,"EGLN2,EPOR,LMNA,NISCH,PPP1R15A","EGLN2,EPOR,LMNA,NISCH,PPP1R15A"
['D017675'],D045743,"Scleroderma, Diffuse",0.0,0.6212225556373596,-0.6212225556373596,semantic_only,"AGTR2,AREG,CCR2,CD19,COL1A1","AGTR2,AREG,CCR2,CD19,COL1A1"
['D005128'],D012507,Sarcoidosis,0.233,0.8518370389938354,-0.6188370389938355,semantic_only,"CYP27B1,IL23A,NRP2,TNF","CYP27B1,IL23A,NRP2,TNF"
['D014280'],D015228,Hypertriglyceridemia,0.03,0.6452856063842773,-0.6152856063842773,semantic_only,"ACACA,ALOX5,ANGPTL3,ANGPTL4,APOB","ACACA,ALOX5,ANGPTL3,ANGPTL4,APOB"
['D003925'],D048909,Diabetes Complications,0.0,0.6098909974098206,-0.6098909974098206,semantic_only,"AGER,AKR1B1,FGFR1,FLT1,ITGAV","AGER,AKR1B1,FGFR1,FLT1,ITGAV"
"['D010179', 'D000375']",D010195,Pancreatitis,0.033,0.6416472792625427,-0.6086472792625427,semantic_only,"CCK,CCKAR,HTR2A,PARP1,PNLIP","CCK,CCKAR,HTR2A,PARP1,PNLIP"
['D010649'],D010661,Phenylketonurias,0.0,0.6084882020950317,-0.6084882020950317,semantic_only,PAH,PAH
['D033461'],D006934,Hypercalcemia,0.186,0.7941468954086304,-0.6081468954086304,semantic_only,SMPD1,SMPD1
['D000083242'],D002544,Cerebral Infarction,0.0,0.6023728251457214,-0.6023728251457214,semantic_only,"AOC3,CACNA1B,CACNA1G,ITGA2,ITGB1","AOC3,CACNA1B,CACNA1G,ITGA2,ITGB1"
['D006454'],D002836,Hemophilia B,0.03,0.6313881874084473,-0.6013881874084472,semantic_only,"APC,F3,F7,F9","APC,F3,F7,F9"
['D008076'],D006937,Hypercholesterolemia,0.03,0.6254879832267761,-0.5954879832267761,semantic_only,"ABCD1,ACE,ALOX5,ANGPTL3,APOA1","ABCD1,ACE,ALOX5,ANGPTL3,APOA1"
